GID_1,poverty_range,poverty_rate
GNB.8.1_1,GSAP2_po_1,85.44666667
GNB.8.1_1,GSAP2_po_2,90.37
GNB.8.1_1,GSAP2_poor,70.03333333
GNB.8.2_1,GSAP2_po_1,83.385
GNB.8.2_1,GSAP2_po_2,86.995
GNB.8.2_1,GSAP2_poor,69.47
GNB.8.3_1,GSAP2_po_1,84.23
GNB.8.3_1,GSAP2_po_2,89.41
GNB.8.3_1,GSAP2_poor,69.675
GNB.8.4_1,GSAP2_po_1,72.07
GNB.8.4_1,GSAP2_po_2,81.835
GNB.8.4_1,GSAP2_poor,54.38
GNB.9.1_1,GSAP2_po_1,83.385
GNB.9.1_1,GSAP2_po_2,86.995
GNB.9.1_1,GSAP2_poor,69.47
GNB.9.2_1,GSAP2_po_1,75.145
GNB.9.2_1,GSAP2_po_2,92.17
GNB.9.2_1,GSAP2_poor,47.16
GNB.9.3_1,GSAP2_po_1,83.385
GNB.9.3_1,GSAP2_po_2,86.995
GNB.9.3_1,GSAP2_poor,69.47
GNB.9.4_1,GSAP2_po_1,89.93
GNB.9.4_1,GSAP2_po_2,95.03
GNB.9.4_1,GSAP2_poor,73.65333333
GNQ.4.1_1,GSAP2_po_1,19.68
GNQ.4.1_1,GSAP2_po_2,43.175
GNQ.4.1_1,GSAP2_poor,7.445
GNQ.4.5_1,GSAP2_po_1,38.05
GNQ.4.5_1,GSAP2_po_2,70.36
GNQ.4.5_1,GSAP2_poor,14.29
GNQ.5.1_1,GSAP2_po_1,33.28
GNQ.5.1_1,GSAP2_po_2,60.83
GNQ.5.1_1,GSAP2_poor,13.19
GNQ.5.2_1,GSAP2_po_1,33.28
GNQ.5.2_1,GSAP2_po_2,60.83
GNQ.5.2_1,GSAP2_poor,13.19
GNQ.6.3_1,GSAP2_po_1,6.08
GNQ.6.3_1,GSAP2_po_2,25.52
GNQ.6.3_1,GSAP2_poor,1.7
GNQ.6.5_1,GSAP2_po_1,38.05
GNQ.6.5_1,GSAP2_po_2,70.36
GNQ.6.5_1,GSAP2_poor,14.29
GNQ.6.7_1,GSAP2_po_1,6.08
GNQ.6.7_1,GSAP2_po_2,25.52
GNQ.6.7_1,GSAP2_poor,1.7
GNQ.7.1_1,GSAP2_po_1,33.28
GNQ.7.1_1,GSAP2_po_2,60.83
GNQ.7.1_1,GSAP2_poor,13.19
GNQ.7.3_1,GSAP2_po_1,33.28
GNQ.7.3_1,GSAP2_po_2,60.83
GNQ.7.3_1,GSAP2_poor,13.19
GNQ.7.6_1,GSAP2_po_1,33.28
GNQ.7.6_1,GSAP2_po_2,60.83
GNQ.7.6_1,GSAP2_poor,13.19
GNQ.7.7_1,GSAP2_po_1,33.28
GNQ.7.7_1,GSAP2_po_2,60.83
GNQ.7.7_1,GSAP2_poor,13.19
KEN.1.1_1,GSAP2_po_1,62.955
KEN.1.1_1,GSAP2_po_2,86.525
KEN.1.1_1,GSAP2_poor,34.22
KEN.1.2_1,GSAP2_po_1,71.615
KEN.1.2_1,GSAP2_po_2,90.78
KEN.1.2_1,GSAP2_poor,41.09
KEN.1.3_1,GSAP2_po_1,71.615
KEN.1.3_1,GSAP2_po_2,90.78
KEN.1.3_1,GSAP2_poor,41.09
KEN.1.4_1,GSAP2_po_1,66.11666667
KEN.1.4_1,GSAP2_po_2,87.23666667
KEN.1.4_1,GSAP2_poor,37.81333333
KEN.1.5_1,GSAP2_po_1,67.102
KEN.1.5_1,GSAP2_po_2,89.056
KEN.1.5_1,GSAP2_poor,35.684
KEN.1.6_1,GSAP2_po_1,67.82
KEN.1.6_1,GSAP2_po_2,88.45333333
KEN.1.6_1,GSAP2_poor,37.25
KEN.1.7_1,GSAP2_po_1,79.535
KEN.1.7_1,GSAP2_po_2,92.83
KEN.1.7_1,GSAP2_poor,55.66833333
KEN.10.1_1,GSAP2_po_1,64.47
KEN.10.1_1,GSAP2_po_2,84.96
KEN.10.1_1,GSAP2_poor,37.77
KEN.10.2_1,GSAP2_po_1,45.78
KEN.10.2_1,GSAP2_po_2,74.0675
KEN.10.2_1,GSAP2_poor,20.8375
KEN.10.3_1,GSAP2_po_1,37.565
KEN.10.3_1,GSAP2_po_2,66.23
KEN.10.3_1,GSAP2_poor,16.84
KEN.10.4_1,GSAP2_po_1,60.525
KEN.10.4_1,GSAP2_po_2,82.415
KEN.10.4_1,GSAP2_poor,29.18
KEN.10.5_1,GSAP2_po_1,51.15166667
KEN.10.5_1,GSAP2_po_2,78.49
KEN.10.5_1,GSAP2_poor,24.86333333
KEN.11.10_1,GSAP2_po_1,77.39
KEN.11.10_1,GSAP2_po_2,93.935
KEN.11.10_1,GSAP2_poor,40.995
KEN.11.11_1,GSAP2_po_1,75.26
KEN.11.11_1,GSAP2_po_2,94.11333333
KEN.11.11_1,GSAP2_poor,37.50666667
KEN.11.1_1,GSAP2_po_1,73.79
KEN.11.1_1,GSAP2_po_2,92.735
KEN.11.1_1,GSAP2_poor,38.325
KEN.11.2_1,GSAP2_po_1,76.21
KEN.11.2_1,GSAP2_po_2,93.4
KEN.11.2_1,GSAP2_poor,37.125
KEN.11.3_1,GSAP2_po_1,74.49
KEN.11.3_1,GSAP2_po_2,92.87666667
KEN.11.3_1,GSAP2_poor,36.73666667
KEN.11.4_1,GSAP2_po_1,72.42
KEN.11.4_1,GSAP2_po_2,92.14
KEN.11.4_1,GSAP2_poor,40.20666667
KEN.11.5_1,GSAP2_po_1,76.53
KEN.11.5_1,GSAP2_po_2,93.64
KEN.11.5_1,GSAP2_poor,40.69
KEN.11.6_1,GSAP2_po_1,70.79
KEN.11.6_1,GSAP2_po_2,92.57666667
KEN.11.6_1,GSAP2_poor,39.19666667
KEN.11.7_1,GSAP2_po_1,79.155
KEN.11.7_1,GSAP2_po_2,94.24
KEN.11.7_1,GSAP2_poor,46.5575
KEN.11.8_1,GSAP2_po_1,76.53
KEN.11.8_1,GSAP2_po_2,93.64
KEN.11.8_1,GSAP2_poor,40.69
KEN.11.9_1,GSAP2_po_1,73.79
KEN.11.9_1,GSAP2_po_2,92.735
KEN.11.9_1,GSAP2_poor,38.325
KEN.12.1_1,GSAP2_po_1,62.735
KEN.12.1_1,GSAP2_po_2,87.76
KEN.12.1_1,GSAP2_poor,24.78
KEN.12.2_1,GSAP2_po_1,73.4
KEN.12.2_1,GSAP2_po_2,91.09333333
KEN.12.2_1,GSAP2_poor,40.03333333
KEN.12.3_1,GSAP2_po_1,75.95666667
KEN.12.3_1,GSAP2_po_2,93.47333333
KEN.12.3_1,GSAP2_poor,41.06666667
KEN.12.4_1,GSAP2_po_1,64.53666667
KEN.12.4_1,GSAP2_po_2,88.77666667
KEN.12.4_1,GSAP2_poor,32.48333333
KEN.12.5_1,GSAP2_po_1,66.27666667
KEN.12.5_1,GSAP2_po_2,90.35333333
KEN.12.5_1,GSAP2_poor,29.27666667
KEN.12.6_1,GSAP2_po_1,65.24
KEN.12.6_1,GSAP2_po_2,89.8425
KEN.12.6_1,GSAP2_poor,29.335
KEN.13.10_1,GSAP2_po_1,51.59666667
KEN.13.10_1,GSAP2_po_2,78.68666667
KEN.13.10_1,GSAP2_poor,24.88333333
KEN.13.11_1,GSAP2_po_1,34.82666667
KEN.13.11_1,GSAP2_po_2,69.27333333
KEN.13.11_1,GSAP2_poor,11.71333333
KEN.13.12_1,GSAP2_po_1,49.29333333
KEN.13.12_1,GSAP2_po_2,79.74333333
KEN.13.12_1,GSAP2_poor,19.56333333
KEN.13.1_1,GSAP2_po_1,51.545
KEN.13.1_1,GSAP2_po_2,81.835
KEN.13.1_1,GSAP2_poor,20.565
KEN.13.2_1,GSAP2_po_1,39.56
KEN.13.2_1,GSAP2_po_2,76.03
KEN.13.2_1,GSAP2_poor,14.49
KEN.13.3_1,GSAP2_po_1,39.56
KEN.13.3_1,GSAP2_po_2,76.03
KEN.13.3_1,GSAP2_poor,14.49
KEN.13.4_1,GSAP2_po_1,42.175
KEN.13.4_1,GSAP2_po_2,75.795
KEN.13.4_1,GSAP2_poor,16.025
KEN.13.5_1,GSAP2_po_1,29.845
KEN.13.5_1,GSAP2_po_2,66.13
KEN.13.5_1,GSAP2_poor,8.79
KEN.13.6_1,GSAP2_po_1,29.845
KEN.13.6_1,GSAP2_po_2,66.13
KEN.13.6_1,GSAP2_poor,8.79
KEN.13.7_1,GSAP2_po_1,29.845
KEN.13.7_1,GSAP2_po_2,66.13
KEN.13.7_1,GSAP2_poor,8.79
KEN.13.8_1,GSAP2_po_1,38.23
KEN.13.8_1,GSAP2_po_2,69.49666667
KEN.13.8_1,GSAP2_poor,16.05666667
KEN.13.9_1,GSAP2_po_1,57.85
KEN.13.9_1,GSAP2_po_2,84.065
KEN.13.9_1,GSAP2_poor,26.7925
KEN.14.1_1,GSAP2_po_1,65.39
KEN.14.1_1,GSAP2_po_2,84.84666667
KEN.14.1_1,GSAP2_poor,35.39666667
KEN.14.2_1,GSAP2_po_1,67.785
KEN.14.2_1,GSAP2_po_2,86.475
KEN.14.2_1,GSAP2_poor,39.33
KEN.14.3_1,GSAP2_po_1,64.72
KEN.14.3_1,GSAP2_po_2,82.88
KEN.14.3_1,GSAP2_poor,37.5
KEN.14.4_1,GSAP2_po_1,47.57
KEN.14.4_1,GSAP2_po_2,71.945
KEN.14.4_1,GSAP2_poor,23.19
KEN.14.5_1,GSAP2_po_1,68.33
KEN.14.5_1,GSAP2_po_2,85.84333333
KEN.14.5_1,GSAP2_poor,36.68
KEN.14.6_1,GSAP2_po_1,64.72
KEN.14.6_1,GSAP2_po_2,82.88
KEN.14.6_1,GSAP2_poor,37.5
KEN.14.7_1,GSAP2_po_1,55.33
KEN.14.7_1,GSAP2_po_2,77.98666667
KEN.14.7_1,GSAP2_poor,29.18
KEN.15.1_1,GSAP2_po_1,55.965
KEN.15.1_1,GSAP2_po_2,85.32
KEN.15.1_1,GSAP2_poor,22.695
KEN.15.2_1,GSAP2_po_1,52.1
KEN.15.2_1,GSAP2_po_2,83.57
KEN.15.2_1,GSAP2_poor,18.71
KEN.15.3_1,GSAP2_po_1,58.48666667
KEN.15.3_1,GSAP2_po_2,86.09333333
KEN.15.3_1,GSAP2_poor,24.01
KEN.15.4_1,GSAP2_po_1,53.69333333
KEN.15.4_1,GSAP2_po_2,82.07
KEN.15.4_1,GSAP2_poor,19.54333333
KEN.16.1_1,GSAP2_po_1,70.475
KEN.16.1_1,GSAP2_po_2,89.95
KEN.16.1_1,GSAP2_poor,37.91
KEN.16.2_1,GSAP2_po_1,70.475
KEN.16.2_1,GSAP2_po_2,89.95
KEN.16.2_1,GSAP2_poor,37.91
KEN.16.3_1,GSAP2_po_1,82.9
KEN.16.3_1,GSAP2_po_2,94.94
KEN.16.3_1,GSAP2_poor,49.33
KEN.16.4_1,GSAP2_po_1,77.21666667
KEN.16.4_1,GSAP2_po_2,94.62333333
KEN.16.4_1,GSAP2_poor,42.96
KEN.16.5_1,GSAP2_po_1,72.79666667
KEN.16.5_1,GSAP2_po_2,92.93
KEN.16.5_1,GSAP2_poor,39.03666667
KEN.16.6_1,GSAP2_po_1,72.79666667
KEN.16.6_1,GSAP2_po_2,92.93
KEN.16.6_1,GSAP2_poor,39.03666667
KEN.16.7_1,GSAP2_po_1,75.4
KEN.16.7_1,GSAP2_po_2,92.94
KEN.16.7_1,GSAP2_poor,41
KEN.16.8_1,GSAP2_po_1,69.61666667
KEN.16.8_1,GSAP2_po_2,90.28
KEN.16.8_1,GSAP2_poor,36.16333333
KEN.16.9_1,GSAP2_po_1,74.03666667
KEN.16.9_1,GSAP2_po_2,91.97333333
KEN.16.9_1,GSAP2_poor,40.08666667
KEN.17.1_1,GSAP2_po_1,55.9
KEN.17.1_1,GSAP2_po_2,84.15
KEN.17.1_1,GSAP2_poor,21.52
KEN.17.2_1,GSAP2_po_1,64.63
KEN.17.2_1,GSAP2_po_2,89.845
KEN.17.2_1,GSAP2_poor,29.895
KEN.17.3_1,GSAP2_po_1,68.38333333
KEN.17.3_1,GSAP2_po_2,90.95
KEN.17.3_1,GSAP2_poor,31.11666667
KEN.17.4_1,GSAP2_po_1,66.27666667
KEN.17.4_1,GSAP2_po_2,90.35333333
KEN.17.4_1,GSAP2_poor,29.27666667
KEN.17.5_1,GSAP2_po_1,64.35333333
KEN.17.5_1,GSAP2_po_2,89.47666667
KEN.17.5_1,GSAP2_poor,28.22333333
KEN.17.6_1,GSAP2_po_1,64.35333333
KEN.17.6_1,GSAP2_po_2,89.47666667
KEN.17.6_1,GSAP2_poor,28.22333333
KEN.17.7_1,GSAP2_po_1,67.61333333
KEN.17.7_1,GSAP2_po_2,89.71333333
KEN.17.7_1,GSAP2_poor,30.34666667
KEN.18.1_1,GSAP2_po_1,74.05
KEN.18.1_1,GSAP2_po_2,93.8
KEN.18.1_1,GSAP2_poor,45.73
KEN.18.2_1,GSAP2_po_1,76.86
KEN.18.2_1,GSAP2_po_2,93.43
KEN.18.2_1,GSAP2_poor,45.37
KEN.18.3_1,GSAP2_po_1,60.68
KEN.18.3_1,GSAP2_po_2,85.87
KEN.18.3_1,GSAP2_poor,31.8
KEN.18.4_1,GSAP2_po_1,69.38
KEN.18.4_1,GSAP2_po_2,89.175
KEN.18.4_1,GSAP2_poor,37.595
KEN.18.5_1,GSAP2_po_1,74.05
KEN.18.5_1,GSAP2_po_2,93.8
KEN.18.5_1,GSAP2_poor,45.73
KEN.18.6_1,GSAP2_po_1,71.18333333
KEN.18.6_1,GSAP2_po_2,91.31
KEN.18.6_1,GSAP2_poor,39.14
KEN.18.7_1,GSAP2_po_1,66.07
KEN.18.7_1,GSAP2_po_2,89.232
KEN.18.7_1,GSAP2_poor,32.034
KEN.18.8_1,GSAP2_po_1,59.55666667
KEN.18.8_1,GSAP2_po_2,85.47666667
KEN.18.8_1,GSAP2_poor,29.99
KEN.19.1_1,GSAP2_po_1,59.866
KEN.19.1_1,GSAP2_po_2,81.458
KEN.19.1_1,GSAP2_poor,31.362
KEN.19.2_1,GSAP2_po_1,71.795
KEN.19.2_1,GSAP2_po_2,90.905
KEN.19.2_1,GSAP2_poor,41.45
KEN.19.3_1,GSAP2_po_1,50.635
KEN.19.3_1,GSAP2_po_2,75.54
KEN.19.3_1,GSAP2_poor,25.02
KEN.19.4_1,GSAP2_po_1,70.85
KEN.19.4_1,GSAP2_po_2,90.07
KEN.19.4_1,GSAP2_poor,41.16
KEN.2.1_1,GSAP2_po_1,74.225
KEN.2.1_1,GSAP2_po_2,91.535
KEN.2.1_1,GSAP2_poor,44.49
KEN.2.2_1,GSAP2_po_1,74.225
KEN.2.2_1,GSAP2_po_2,91.535
KEN.2.2_1,GSAP2_poor,44.49
KEN.2.3_1,GSAP2_po_1,74.225
KEN.2.3_1,GSAP2_po_2,91.535
KEN.2.3_1,GSAP2_poor,44.49
KEN.2.4_1,GSAP2_po_1,69.5625
KEN.2.4_1,GSAP2_po_2,89.56
KEN.2.4_1,GSAP2_poor,36.6475
KEN.2.5_1,GSAP2_po_1,71.48
KEN.2.5_1,GSAP2_po_2,91.345
KEN.2.5_1,GSAP2_poor,37.4225
KEN.20.1_1,GSAP2_po_1,61.16
KEN.20.1_1,GSAP2_po_2,84.72
KEN.20.1_1,GSAP2_poor,29.0825
KEN.20.2_1,GSAP2_po_1,71.076
KEN.20.2_1,GSAP2_po_2,89.89
KEN.20.2_1,GSAP2_poor,41.202
KEN.20.3_1,GSAP2_po_1,66.6075
KEN.20.3_1,GSAP2_po_2,87.625
KEN.20.3_1,GSAP2_poor,37.4775
KEN.21.1_1,GSAP2_po_1,66.99
KEN.21.1_1,GSAP2_po_2,89.05
KEN.21.1_1,GSAP2_poor,38.415
KEN.21.2_1,GSAP2_po_1,71.21666667
KEN.21.2_1,GSAP2_po_2,90.38666667
KEN.21.2_1,GSAP2_poor,40.61333333
KEN.22.1_1,GSAP2_po_1,44.79
KEN.22.1_1,GSAP2_po_2,75.56
KEN.22.1_1,GSAP2_poor,17.56
KEN.22.2_1,GSAP2_po_1,53.995
KEN.22.2_1,GSAP2_po_2,81.905
KEN.22.2_1,GSAP2_poor,24.835
KEN.22.3_1,GSAP2_po_1,53.995
KEN.22.3_1,GSAP2_po_2,81.905
KEN.22.3_1,GSAP2_poor,24.835
KEN.22.4_1,GSAP2_po_1,58.86
KEN.22.4_1,GSAP2_po_2,85.528
KEN.22.4_1,GSAP2_poor,27.064
KEN.22.5_1,GSAP2_po_1,34.82666667
KEN.22.5_1,GSAP2_po_2,69.27333333
KEN.22.5_1,GSAP2_poor,11.71333333
KEN.22.6_1,GSAP2_po_1,39.97333333
KEN.22.6_1,GSAP2_po_2,69.34
KEN.22.6_1,GSAP2_poor,17.08
KEN.22.7_1,GSAP2_po_1,60.68
KEN.22.7_1,GSAP2_po_2,85.87
KEN.22.7_1,GSAP2_poor,31.8
KEN.22.8_1,GSAP2_po_1,54.33
KEN.22.8_1,GSAP2_po_2,80.01333333
KEN.22.8_1,GSAP2_poor,26.75333333
KEN.22.9_1,GSAP2_po_1,55.4825
KEN.22.9_1,GSAP2_po_2,83.2575
KEN.22.9_1,GSAP2_poor,26.105
KEN.23.1_1,GSAP2_po_1,53.995
KEN.23.1_1,GSAP2_po_2,81.905
KEN.23.1_1,GSAP2_poor,24.835
KEN.23.2_1,GSAP2_po_1,63.2125
KEN.23.2_1,GSAP2_po_2,84.9675
KEN.23.2_1,GSAP2_poor,33.99
KEN.23.3_1,GSAP2_po_1,64.08333333
KEN.23.3_1,GSAP2_po_2,86.09333333
KEN.23.3_1,GSAP2_poor,36.14333333
KEN.23.4_1,GSAP2_po_1,54.33
KEN.23.4_1,GSAP2_po_2,80.01333333
KEN.23.4_1,GSAP2_poor,26.75333333
KEN.23.5_1,GSAP2_po_1,68.625
KEN.23.5_1,GSAP2_po_2,91.025
KEN.23.5_1,GSAP2_poor,38.92
KEN.23.6_1,GSAP2_po_1,60.68
KEN.23.6_1,GSAP2_po_2,85.87
KEN.23.6_1,GSAP2_poor,31.8
KEN.24.1_1,GSAP2_po_1,66.58
KEN.24.1_1,GSAP2_po_2,93.99
KEN.24.1_1,GSAP2_poor,42.295
KEN.24.2_1,GSAP2_po_1,66.58
KEN.24.2_1,GSAP2_po_2,93.99
KEN.24.2_1,GSAP2_poor,42.295
KEN.24.3_1,GSAP2_po_1,66.58
KEN.24.3_1,GSAP2_po_2,93.99
KEN.24.3_1,GSAP2_poor,42.295
KEN.24.4_1,GSAP2_po_1,66.58
KEN.24.4_1,GSAP2_po_2,93.99
KEN.24.4_1,GSAP2_poor,42.295
KEN.24.5_1,GSAP2_po_1,88.95
KEN.24.5_1,GSAP2_po_2,97.96
KEN.24.5_1,GSAP2_poor,56.51
KEN.24.6_1,GSAP2_po_1,73.69
KEN.24.6_1,GSAP2_po_2,95.38333333
KEN.24.6_1,GSAP2_poor,43.46333333
KEN.24.7_1,GSAP2_po_1,88.95
KEN.24.7_1,GSAP2_po_2,97.96
KEN.24.7_1,GSAP2_poor,56.51
KEN.25.1_1,GSAP2_po_1,81.1975
KEN.25.1_1,GSAP2_po_2,92.9425
KEN.25.1_1,GSAP2_poor,56.7375
KEN.25.2_1,GSAP2_po_1,67.195
KEN.25.2_1,GSAP2_po_2,93.0575
KEN.25.2_1,GSAP2_poor,34.865
KEN.25.3_1,GSAP2_po_1,72.858
KEN.25.3_1,GSAP2_po_2,92.418
KEN.25.3_1,GSAP2_poor,34.302
KEN.25.4_1,GSAP2_po_1,81.73
KEN.25.4_1,GSAP2_po_2,94.38
KEN.25.4_1,GSAP2_poor,56.97
KEN.26.10_1,GSAP2_po_1,58.4
KEN.26.10_1,GSAP2_po_2,86.115
KEN.26.10_1,GSAP2_poor,21.375
KEN.26.1_1,GSAP2_po_1,59.805
KEN.26.1_1,GSAP2_po_2,85.05333333
KEN.26.1_1,GSAP2_poor,25.24166667
KEN.26.2_1,GSAP2_po_1,58.87666667
KEN.26.2_1,GSAP2_po_2,86.43333333
KEN.26.2_1,GSAP2_poor,23.14333333
KEN.26.3_1,GSAP2_po_1,64.505
KEN.26.3_1,GSAP2_po_2,88.01
KEN.26.3_1,GSAP2_poor,23.89
KEN.26.4_1,GSAP2_po_1,64.505
KEN.26.4_1,GSAP2_po_2,88.01
KEN.26.4_1,GSAP2_poor,23.89
KEN.26.5_1,GSAP2_po_1,65.2975
KEN.26.5_1,GSAP2_po_2,88.905
KEN.26.5_1,GSAP2_poor,28.67
KEN.26.6_1,GSAP2_po_1,58.67
KEN.26.6_1,GSAP2_po_2,86.43
KEN.26.6_1,GSAP2_poor,21.58
KEN.26.7_1,GSAP2_po_1,57.1825
KEN.26.7_1,GSAP2_po_2,85.7175
KEN.26.7_1,GSAP2_poor,22.035
KEN.26.8_1,GSAP2_po_1,62.38
KEN.26.8_1,GSAP2_po_2,87.27333333
KEN.26.8_1,GSAP2_poor,22.98333333
KEN.26.9_1,GSAP2_po_1,64.505
KEN.26.9_1,GSAP2_po_2,88.01
KEN.26.9_1,GSAP2_poor,23.89
KEN.27.1_1,GSAP2_po_1,68.93333333
KEN.27.1_1,GSAP2_po_2,91.29666667
KEN.27.1_1,GSAP2_poor,35.34666667
KEN.27.2_1,GSAP2_po_1,73.83666667
KEN.27.2_1,GSAP2_po_2,92.09333333
KEN.27.2_1,GSAP2_poor,41.32
KEN.27.3_1,GSAP2_po_1,81.73
KEN.27.3_1,GSAP2_po_2,95.66
KEN.27.3_1,GSAP2_poor,48.735
KEN.27.4_1,GSAP2_po_1,79.3425
KEN.27.4_1,GSAP2_po_2,95.1275
KEN.27.4_1,GSAP2_poor,48.6375
KEN.27.5_1,GSAP2_po_1,77.21666667
KEN.27.5_1,GSAP2_po_2,94.62333333
KEN.27.5_1,GSAP2_poor,42.96
KEN.27.6_1,GSAP2_po_1,69.605
KEN.27.6_1,GSAP2_po_2,90.49
KEN.27.6_1,GSAP2_poor,35.465
KEN.27.7_1,GSAP2_po_1,81.73
KEN.27.7_1,GSAP2_po_2,95.66
KEN.27.7_1,GSAP2_poor,48.735
KEN.27.8_1,GSAP2_po_1,68.93333333
KEN.27.8_1,GSAP2_po_2,91.29666667
KEN.27.8_1,GSAP2_poor,35.34666667
KEN.28.1_1,GSAP2_po_1,50.635
KEN.28.1_1,GSAP2_po_2,75.54
KEN.28.1_1,GSAP2_poor,25.02
KEN.28.2_1,GSAP2_po_1,55.33
KEN.28.2_1,GSAP2_po_2,77.98666667
KEN.28.2_1,GSAP2_poor,29.18
KEN.28.3_1,GSAP2_po_1,47.57
KEN.28.3_1,GSAP2_po_2,71.945
KEN.28.3_1,GSAP2_poor,23.19
KEN.28.4_1,GSAP2_po_1,50.635
KEN.28.4_1,GSAP2_po_2,75.54
KEN.28.4_1,GSAP2_poor,25.02
KEN.28.5_1,GSAP2_po_1,30.42
KEN.28.5_1,GSAP2_po_2,61.01
KEN.28.5_1,GSAP2_poor,8.88
KEN.28.6_1,GSAP2_po_1,30.42
KEN.28.6_1,GSAP2_po_2,61.01
KEN.28.6_1,GSAP2_poor,8.88
KEN.29.1_1,GSAP2_po_1,53.99
KEN.29.1_1,GSAP2_po_2,82.005
KEN.29.1_1,GSAP2_poor,23.79
KEN.29.2_1,GSAP2_po_1,63.53
KEN.29.2_1,GSAP2_po_2,87.64
KEN.29.2_1,GSAP2_poor,26.64
KEN.29.3_1,GSAP2_po_1,65.805
KEN.29.3_1,GSAP2_po_2,88.215
KEN.29.3_1,GSAP2_poor,31.555
KEN.29.4_1,GSAP2_po_1,65.805
KEN.29.4_1,GSAP2_po_2,88.215
KEN.29.4_1,GSAP2_poor,31.555
KEN.29.5_1,GSAP2_po_1,53.69333333
KEN.29.5_1,GSAP2_po_2,82.07
KEN.29.5_1,GSAP2_poor,19.54333333
KEN.29.6_1,GSAP2_po_1,53.47333333
KEN.29.6_1,GSAP2_po_2,82.25666667
KEN.29.6_1,GSAP2_poor,20.97
KEN.29.7_1,GSAP2_po_1,54.49
KEN.29.7_1,GSAP2_po_2,81.32
KEN.29.7_1,GSAP2_poor,19.96
KEN.3.10_1,GSAP2_po_1,77.39
KEN.3.10_1,GSAP2_po_2,93.935
KEN.3.10_1,GSAP2_poor,40.995
KEN.3.11_1,GSAP2_po_1,77.39
KEN.3.11_1,GSAP2_po_2,93.935
KEN.3.11_1,GSAP2_poor,40.995
KEN.3.1_1,GSAP2_po_1,81.85666667
KEN.3.1_1,GSAP2_po_2,95.04333333
KEN.3.1_1,GSAP2_poor,50.09
KEN.3.2_1,GSAP2_po_1,78.25
KEN.3.2_1,GSAP2_po_2,94.23
KEN.3.2_1,GSAP2_poor,41.3
KEN.3.3_1,GSAP2_po_1,77.39
KEN.3.3_1,GSAP2_po_2,93.935
KEN.3.3_1,GSAP2_poor,40.995
KEN.3.4_1,GSAP2_po_1,74.05
KEN.3.4_1,GSAP2_po_2,92.15
KEN.3.4_1,GSAP2_poor,40.36
KEN.3.5_1,GSAP2_po_1,70.19333333
KEN.3.5_1,GSAP2_po_2,90.95
KEN.3.5_1,GSAP2_poor,39.78333333
KEN.3.6_1,GSAP2_po_1,70.365
KEN.3.6_1,GSAP2_po_2,91.39
KEN.3.6_1,GSAP2_poor,39.965
KEN.3.7_1,GSAP2_po_1,78.14
KEN.3.7_1,GSAP2_po_2,93.52666667
KEN.3.7_1,GSAP2_poor,47.56333333
KEN.3.8_1,GSAP2_po_1,85.12
KEN.3.8_1,GSAP2_po_2,95.92333333
KEN.3.8_1,GSAP2_poor,57.18333333
KEN.3.9_1,GSAP2_po_1,74.05
KEN.3.9_1,GSAP2_po_2,92.15
KEN.3.9_1,GSAP2_poor,40.36
KEN.30.10_1,GSAP2_po_1,20.13
KEN.30.10_1,GSAP2_po_2,56.23
KEN.30.10_1,GSAP2_poor,3.09
KEN.30.11_1,GSAP2_po_1,39.97333333
KEN.30.11_1,GSAP2_po_2,69.34
KEN.30.11_1,GSAP2_poor,17.08
KEN.30.12_1,GSAP2_po_1,20.13
KEN.30.12_1,GSAP2_po_2,56.23
KEN.30.12_1,GSAP2_poor,3.09
KEN.30.13_1,GSAP2_po_1,20.13
KEN.30.13_1,GSAP2_po_2,56.23
KEN.30.13_1,GSAP2_poor,3.09
KEN.30.14_1,GSAP2_po_1,29.845
KEN.30.14_1,GSAP2_po_2,66.13
KEN.30.14_1,GSAP2_poor,8.79
KEN.30.15_1,GSAP2_po_1,20.13
KEN.30.15_1,GSAP2_po_2,56.23
KEN.30.15_1,GSAP2_poor,3.09
KEN.30.16_1,GSAP2_po_1,20.13
KEN.30.16_1,GSAP2_po_2,56.23
KEN.30.16_1,GSAP2_poor,3.09
KEN.30.17_1,GSAP2_po_1,29.845
KEN.30.17_1,GSAP2_po_2,66.13
KEN.30.17_1,GSAP2_poor,8.79
KEN.30.1_1,GSAP2_po_1,20.13
KEN.30.1_1,GSAP2_po_2,56.23
KEN.30.1_1,GSAP2_poor,3.09
KEN.30.2_1,GSAP2_po_1,38.23
KEN.30.2_1,GSAP2_po_2,69.49666667
KEN.30.2_1,GSAP2_poor,16.05666667
KEN.30.3_1,GSAP2_po_1,20.13
KEN.30.3_1,GSAP2_po_2,56.23
KEN.30.3_1,GSAP2_poor,3.09
KEN.30.4_1,GSAP2_po_1,32.46
KEN.30.4_1,GSAP2_po_2,65.895
KEN.30.4_1,GSAP2_poor,10.325
KEN.30.5_1,GSAP2_po_1,20.13
KEN.30.5_1,GSAP2_po_2,56.23
KEN.30.5_1,GSAP2_poor,3.09
KEN.30.6_1,GSAP2_po_1,32.46
KEN.30.6_1,GSAP2_po_2,65.895
KEN.30.6_1,GSAP2_poor,10.325
KEN.30.7_1,GSAP2_po_1,20.13
KEN.30.7_1,GSAP2_po_2,56.23
KEN.30.7_1,GSAP2_poor,3.09
KEN.30.8_1,GSAP2_po_1,20.13
